time,Consumed,Exported,HWS,Imported,Produced
2020-01-01 00:00:00,730.2397260273973,0.0,113.34246575342466,286.74657534246575,0.0
2020-01-01 00:01:00,744.1506849315068,0.0,113.54109589041096,276.09589041095893,0.0
2020-01-01 00:02:00,742.6301369863014,0.0,113.82191780821918,270.05479452054794,0.0
2020-01-01 00:03:00,763.6301369863014,0.0,102.78767123287672,269.32191780821915,0.0
2020-01-01 00:04:00,785.9246575342465,0.0,106.01369863013699,272.9109589041096,0.0
2020-01-01 00:05:00,771.6917808219179,0.0,100.57534246575342,267.63013698630135,0.0
2020-01-01 00:06:00,759.6095890410959,0.0,105.08219178082192,267.1095890410959,0.0
2020-01-01 00:07:00,786.4041095890411,0.0,99.47260273972603,259.3972602739726,0.0
2020-01-01 00:08:00,787.3219178082192,0.0,99.65068493150685,273.6164383561644,0.0
2020-01-01 00:09:00,760.5958904109589,0.0,100.02054794520548,270.75342465753425,0.0
2020-01-01 00:10:00,726.1712328767123,0.0,88.66438356164383,255.16438356164383,0.0
2020-01-01 00:11:00,707.7602739726027,0.0,88.10958904109589,250.71917808219177,0.0
2020-01-01 00:12:00,684.7397260273973,0.0,88.38356164383562,247.15068493150685,0.0
2020-01-01 00:13:00,653.082191780822,0.0,83.15068493150685,244.94520547945206,0.0
2020-01-01 00:14:00,660.5,0.0,82.78082191780823,243.96575342465752,0.0
2020-01-01 00:15:00,696.4246575342465,0.0,101.45205479452055,292.5,0.0
2020-01-01 00:16:00,654.3493150684932,0.0,92.05479452054794,280.5342465753425,0.0
2020-01-01 00:17:00,616.1712328767123,0.0,96.77397260273973,268.4178082191781,0.0
2020-01-01 00:18:00,605.0068493150685,0.0,90.44520547945206,270.8424657534247,0.0
2020-01-01 00:19:00,625.0890410958904,0.0,90.9931506849315,270.6164383561644,0.0
2020-01-01 00:20:00,654.2808219178082,0.0,91.5,285.97945205479454,0.0
2020-01-01 00:21:00,679.1712328767123,0.0,92.06164383561644,280.472602739726,0.0
2020-01-01 00:22:00,656.7191780821918,0.0,86.92465753424658,281.40410958904107,0.0
2020-01-01 00:23:00,676.7328767123288,0.0,87.44520547945206,285.7328767123288,0.0
2020-01-01 00:24:00,681.9657534246576,0.0,82.65753424657534,269.4246575342466,0.0
2020-01-01 00:25:00,684.1438356164383,0.0,82.01369863013699,280.36301369863014,0.0
2020-01-01 00:26:00,723.5616438356165,0.0,82.47945205479452,313.513698630137,0.0
2020-01-01 00:27:00,719.5068493150685,0.0,82.87671232876713,321.36986301369865,0.0
2020-01-01 00:28:00,690.5958904109589,0.0,83.3082191780822,290.82191780821915,0.0
2020-01-01 00:29:00,705.8493150684932,0.0,99.06164383561644,328.06164383561645,0.0
2020-01-01 00:30:00,697.3698630136986,0.0,86.39041095890411,318.013698630137,0.0
2020-01-01 00:31:00,677.8150684931506,0.0,87.62328767123287,279.1986301369863,0.0
2020-01-01 00:32:00,675.6712328767123,0.0,86.58904109589041,282.63698630136986,0.0
2020-01-01 00:33:00,653.9931506849315,0.0,85.76027397260275,281.6095890410959,0.0
2020-01-01 00:34:00,633.9657534246576,0.0,85.62328767123287,281.13013698630135,0.0
2020-01-01 00:35:00,621.8493150684932,0.0,89.3972602739726,279.93835616438355,0.0
2020-01-01 00:36:00,608.5410958904109,0.0,89.72602739726027,276.2328767123288,0.0
2020-01-01 00:37:00,616.1917808219179,0.0,90.35616438356165,278.2945205479452,0.0
2020-01-01 00:38:00,617.5958904109589,0.0,85.95205479452055,267.3835616438356,0.0
2020-01-01 00:39:00,601.3493150684932,0.0,86.5958904109589,251.7876712328767,0.0
2020-01-01 00:40:00,598.0410958904109,0.0,87.03424657534246,252.3013698630137,0.0
2020-01-01 00:41:00,610.8287671232877,0.0,81.8013698630137,266.16438356164383,0.0
2020-01-01 00:42:00,608.445205479452,0.0,80.41780821917808,260.1095890410959,0.0
2020-01-01 00:43:00,605.7260273972603,0.0,81.0068493150685,258.17808219178085,0.0
2020-01-01 00:44:00,609.8287671232877,0.0,81.08219178082192,261.1027397260274,0.0
2020-01-01 00:45:00,611.6438356164383,0.0,90.52054794520548,266.2739726027397,0.0
2020-01-01 00:46:00,633.3082191780821,0.0,92.5958904109589,266.3013698630137,0.0
2020-01-01 00:47:00,628.2876712328767,0.0,93.36301369863014,272.1849315068493,0.0
2020-01-01 00:48:00,662.2260273972603,0.0,88.73287671232876,296.04794520547944,0.0
2020-01-01 00:49:00,660.0753424657535,0.0,96.16438356164383,307.5821917808219,0.0
2020-01-01 00:50:00,652.7876712328767,0.0,80.63698630136986,295.85616438356163,0.0
2020-01-01 00:51:00,629.1506849315068,0.0,80.65068493150685,296.9246575342466,0.0
2020-01-01 00:52:00,640.2602739726027,0.0,81.27397260273973,282.4178082191781,0.0
2020-01-01 00:53:00,691.3287671232877,0.0,81.67123287671232,292.2191780821918,0.0
2020-01-01 00:54:00,771.8767123287671,0.0,82.25342465753425,290.23972602739724,0.0
2020-01-01 00:55:00,875.6095890410959,0.0,82.63698630136986,296.94520547945206,0.0
2020-01-01 00:56:00,1079.1027397260275,0.0,82.75342465753425,380.1917808219178,0.0
2020-01-01 00:57:00,1070.3219178082193,0.0,82.97260273972603,374.3082191780822,0.0
2020-01-01 00:58:00,1053.7739726027398,0.0,77.57534246575342,357.8493150684931,0.0
2020-01-01 00:59:00,1052.4041095890411,0.0,76.96575342465754,357.4246575342466,0.0
2020-01-01 01:00:00,1053.1917808219177,0.0,82.15753424657534,354.3082191780822,0.0
